0107                       STD DEV   1.9   0.8   2.3   3.3   5.6   5.1   4.4   4.3   5.6   4.2   2.0   1.2  1.80
0108                 31-00 AVERAGE    32    20    46   108   279   438   507   502   372   158    35    18  2514
0108                       STD DEV   2.9   1.7   3.0   4.3   5.2   4.3   3.6   3.7   5.1   5.3   2.5   1.6  1.52
0108                 31-60 AVERAGE    40    24    46   105   284   447   500   505   374   169    30    19  2543
0108                       STD DEV   3.5   2.1   3.6   3.6   5.8   4.3   3.6   3.8   5.5   5.6   1.9   1.6  1.32
0108                 41-70 AVERAGE    32    22    43   126   294   447   502   504   369   164    31    16  2549
0108                       STD DEV   3.1   1.9   3.2   4.7   5.2   4.7   3.6   4.0   5.1   5.8   1.7   1.2  1.34
0108                 51-80 AVERAGE    30    18    46   122   288   442   512   503   383   156    33    17  2548
0108                       STD DEV   2.8   1.8   2.6   4.6   5.4   4.6   3.3   3.8   5.4   5.4   2.2   1.6  1.41
0108                 61-90 AVERAGE    26    16    47   116   275   436   509   496   373   151    41    18  2504
0108                       STD DEV   2.6   1.4   2.5   4.7   4.5   4.2   3.5   2.9   5.4   5.6   2.9   1.7  1.52
0108                 71-00 AVERAGE    29    17    49    98   269   431   512   503   371   148    41    18  2486
0108                       STD DEV   2.6   1.1   2.6   3.8   4.8   4.2   3.7   3.7   5.0   5.1   3.0   1.7  1.67
0201                 31-00 AVERAGE     3     8    25    82   207   409   599   543   341   126    15     1  2358
0201                       STD DEV   0.4   0.8   2.2   4.8   8.0  10.6  10.1  11.0   8.8   5.3   1.2   0.2  5.06
0201                 31-60 AVERAGE     1     3    16    66   162   344   526   457   296   105    11     0  1986
0201                       STD DEV   0.2   0.5   1.3   3.4   5.5   8.7   7.8   6.6   7.2   4.5   1.0   0.1  3.23
0201                 41-70 AVERAGE     1     5    15    67   179   356   556   495   312   116    13     1  2116
0201                       STD DEV   0.2   0.7   1.0   3.8   5.1   8.9   7.4   8.3   7.0   4.6   1.1   0.1  3.33
0201                 51-80 AVERAGE     2     6    18    67   190   400   598   534   333   125    13     1  2288
0201                       STD DEV   0.2   0.6   1.3   3.1   5.0   7.2   5.0   5.5   6.0   4.4   0.8   0.2  1.80
0201                 61-90 AVERAGE     3     8    25    85   216   438   628   568   345   131    15     1  2462
0201                       STD DEV   0.4   0.6   2.0   5.2   6.2   8.8   6.1   6.2   7.2   5.5   0.9   0.2  3.25
0201                 71-00 AVERAGE     5    12    38   105   257   488   674   624   396   149    18     1  2765
0201                       STD DEV   0.5   0.8   2.5   5.3   8.4   7.7   7.9   9.3   7.9   5.6   1.4   0.2  4.18
0202                 31-00 AVERAGE     0     0     0     1    18   104   223   164    44     3     0     0   558
0202                       STD DEV   0.0   0.0   0.0   0.2   1.4   4.2   3.9   3.8   2.0   0.3   0.0   0.0  0.96
0202                 31-60 AVERAGE     0     0     0     1    18   102   226   165    49     3     0     0   564
0202                       STD DEV   0.0   0.0   0.0   0.2   1.3   4.1   3.8   3.6   2.0   0.3   0.0   0.0  0.94
0202                 41-70 AVERAGE     0     0     0     1    17    98   232   164    47     3     0     0   563
0202                       STD DEV   0.0   0.0   0.0   0.2   1.2   4.1   4.1   4.2   2.1   0.4   0.0   0.0  1.01
0202                 51-80 AVERAGE     0     0     0     1    16   106   234   161    43     3     0     0   563
0202                       STD DEV   0.0   0.0   0.0   0.2   1.3   4.0   3.9   4.1   1.9   0.4   0.0   0.0  0.92
0202                 61-90 AVERAGE     0     0     0     1    17   107   223   159    38     3     0     0   548
0202                       STD DEV   0.0   0.0   0.0   0.2   1.3   4.1   4.0   3.8   2.1   0.3   0.0   0.0  0.85
0202                 71-00 AVERAGE     0     0     0     1    18   110   213   159    41     2     0     0   545
0202                       STD DEV   0.0   0.0   0.0   0.2   1.6   4.4   3.9   3.6   2.0   0.3   0.0   0.0  0.97
0203                 31-00 AVERAGE     0     1     3    19    82   244   416   353   190    44     2     0  1353
0203                       STD DEV   0.0   0.1   0.4   1.6   4.0   6.7   4.7   5.3   4.9   2.5   0.3   0.0  1.63
0203                 31-60 AVERAGE     0     0     2    18    77   229   403   334   193    44     1     0  1302
0203                       STD DEV   0.0   0.1   0.4   1.2   3.5   6.2   4.7   4.2   4.5   2.5   0.2   0.0  1.39
0203                 41-70 AVERAGE     0     1     1    16    73   219   402   332   184    43     2     0  1273
0203                       STD DEV   0.0   0.1   0.2   1.3   3.0   6.2   4.8   5.1   4.8   2.6   0.2   0.0  1.42
0203                 51-80 AVERAGE     0     0     2    14    71   238   415   337   181    44     1     0  1302
0203                       STD DEV   0.0   0.1   0.4   1.1   3.1   6.4   4.6   5.1   4.4   2.5   0.2   0.0  1.31
0203                 61-90 AVERAGE     0     0     2    18    77   251   419   349   173    42     1     0  1334
0203                       STD DEV   0.1   0.1   0.4   1.7   3.2   6.6   4.0   4.5   4.9   2.6   0.1   0.0  1.21
0203                 71-00 AVERAGE     0     1     4    22    90   269   428   372   195    45     2     0  1427
