0108                 51-80 AVERAGE   478   349   219    50     3     0     0     0     0    54   222   395  1769
0108                       STD DEV  13.0  11.0   6.9   2.5   0.3   0.0   0.0   0.0   0.1   2.9   6.6   9.0  2.51
0108                 61-90 AVERAGE   503   357   212    53     3     0     0     0     0    54   202   396  1780
0108                       STD DEV  12.6   9.1   6.3   2.9   0.2   0.0   0.0   0.0   0.1   3.0   7.1  10.8  2.42
0108                 71-00 AVERAGE   476   332   202    63     4     0     0     0     0    55   206   395  1732
0108                       STD DEV  12.6   7.7   5.8   3.0   0.3   0.0   0.0   0.0   0.1   2.8   7.6  10.4  2.24
0201                 31-00 AVERAGE   675   502   416   236    97    21     1     5    18   147   412   639  3168
0201                       STD DEV  12.8  11.6  11.0   8.5   5.0   1.7   0.2   0.5   1.5   6.5  10.1  10.7  5.52
0201                 31-60 AVERAGE   734   572   471   263   124    32     2     8    24   172   453   665  3520
0201                       STD DEV  13.2  11.1   9.4   8.0   5.0   1.9   0.2   0.6   1.8   7.2  11.0  11.3  4.81
0201                 41-70 AVERAGE   705   536   467   264   108    29     1     6    21   158   427   662  3385
0201                       STD DEV  10.0  11.0   8.6   8.5   4.0   1.8   0.2   0.6   1.6   7.2  11.0  10.0  4.57
0201                 51-80 AVERAGE   684   504   440   255   102    20     0     3    16   141   408   642  3216
0201                       STD DEV   9.3   9.3   8.6   6.6   3.9   1.1   0.1   0.3   1.0   4.8   7.1  10.3  2.73
0201                 61-90 AVERAGE   662   473   404   233    87    16     0     2    16   139   390   639  3060
0201                       STD DEV  10.1   8.1   9.7   8.6   3.8   1.1   0.0   0.2   1.1   5.5   7.1  10.2  3.88
0201                 71-00 AVERAGE   615   435   349   198    69    10     0     1    10   123   380   604  2794
0201                       STD DEV  11.0   8.0  10.3   7.8   4.0   0.6   0.0   0.2   0.9   5.1   8.6  10.0  4.51
0202                 31-00 AVERAGE  1038   813   734   490   259    63     1     7    86   383   734   992  5599
0202                       STD DEV  11.7  10.1   9.1   8.5   6.8   2.7   0.1   0.5   3.3   6.9   8.1  10.5  3.08
0202                 31-60 AVERAGE  1052   832   743   479   259    64     1     6    77   374   748   979  5615
0202                       STD DEV  13.5  11.9   8.4   7.8   7.3   2.7   0.1   0.5   2.7   5.9   8.6  11.3  3.33
0202                 41-70 AVERAGE  1044   820   762   491   256    68     1     7    81   372   730   995  5627
0202                       STD DEV  10.5  11.0   9.0   8.5   6.2   2.9   0.1   0.6   3.3   7.2   9.0  10.1  2.71
0202                 51-80 AVERAGE  1045   822   757   511   273    62     1     7    87   377   737  1008  5687
0202                       STD DEV  10.3   9.8   9.8   7.4   6.8   2.7   0.1   0.5   3.1   7.2   8.1  10.7  2.54
0202                 61-90 AVERAGE  1048   813   741   499   266    60     1     8    97   389   721  1009  5653
0202                       STD DEV   9.8   7.7  10.1   8.9   6.2   2.6   0.1   0.5   3.7   8.3   6.6  10.4  2.74
0202                 71-00 AVERAGE  1011   793   711   492   262    59     1     7    93   395   733   992  5547
0202                       STD DEV   9.6   7.5   9.3   9.1   6.8   2.6   0.1   0.4   3.4   7.3   7.5   9.7  3.06
0203                 31-00 AVERAGE   750   584   521   314   132    22     0     0    17   191   487   718  3736
0203                       STD DEV  11.2  10.2   9.9   8.5   5.1   1.4   0.0   0.1   1.3   5.9   8.5   9.5  3.40
0203                 31-60 AVERAGE   790   625   539   314   138    24     0     0    14   195   501   715  3855
0203                       STD DEV  13.2  11.1   9.6   7.6   5.5   1.3   0.0   0.0   0.9   5.8   9.4  10.1  3.19
0203                 41-70 AVERAGE   768   600   560   332   139    27     0     0    17   196   494   730  3863
0203                       STD DEV  10.1  10.7   8.8   8.3   4.4   1.5   0.0   0.1   1.2   6.3   8.9   8.9  2.63
0203                 51-80 AVERAGE   756   589   549   345   147    24     0     0    17   191   495   728  3842
0203                       STD DEV   8.4   9.4  10.1   7.6   5.1   1.5   0.0   0.1   1.2   5.8   7.0   9.5  2.32
0203                 61-90 AVERAGE   741   572   527   326   136    21     0     0    21   195   483   732  3755
0203                       STD DEV   8.3   7.5   9.8   9.2   4.5   1.5   0.0   0.1   1.6   6.6   6.2   9.3  2.80
0203                 71-00 AVERAGE   708   545   486   301   125    16     0     0    17   188   478   706  3572
0203                       STD DEV   8.3   7.7   9.9   8.9   5.1   1.0   0.0   0.0   1.5   6.1   8.0   8.9  3.33
0204                 31-00 AVERAGE   686   519   439   244    81    13     0     0    10   139   432   658  3221
0204                       STD DEV   8.7   9.2   9.6   7.8   3.8   1.6   0.0   0.0   0.9   4.9   8.0   8.1  3.40
0204                 31-60 AVERAGE   696   532   432   227    73     9     0     0     6   128   429   636  3169
0204                       STD DEV   9.7  10.1   8.5   6.4   3.9   0.6   0.0   0.0   0.4   4.3   8.7   7.7  2.53
0204                 41-70 AVERAGE   703   534   479   260    86    15     0     0    11   142   433   668  3331
0204                       STD DEV   8.2   9.9   8.5   7.7   3.6   1.1   0.0   0.1   1.0   5.2   8.3   7.6  2.96
0204                 51-80 AVERAGE   710   545   488   284   101    16     0     0    14   152   454   691  3456
0204                       STD DEV   7.8   9.0   9.6   7.2   3.6   1.1   0.0   0.1   1.0   5.3   7.0   8.1  2.98
0204                 61-90 AVERAGE   700   530   467   268    93    15     0     0    16   156   443   690  3378
0204                       STD DEV   7.6   7.4  10.2   8.8   3.6   1.2   0.0   0.1   1.0   5.5   6.3   7.9  3.61
0204                 71-00 AVERAGE   660   495   416   240    80    14     0     0    11   141   432   660  3148
0204                       STD DEV   7.3   7.5   9.7   8.4   3.6   2.1   0.0   0.0   0.9   5.1   7.9   8.1  3.79
0205                 31-00 AVERAGE   388   246   154    57     8     0     0     0     0    23   179   369  1423
0205                       STD DEV   8.8   7.3   5.5   3.3   0.8   0.0   0.0   0.0   0.0   1.5   5.8   7.5  2.06
0205                 31-60 AVERAGE   411   270   157    53     9     0     0     0     0    23   189   358  1470
0205                       STD DEV  10.0   8.0   5.2   2.8   0.9   0.0   0.0   0.0   0.0   1.4   6.2   7.4  1.98
0205                 41-70 AVERAGE   403   258   171    62     8     0     0     0     0    23   177   376  1478
0205                       STD DEV   8.3   8.1   5.0   3.5   0.6   0.0   0.0   0.0   0.0   1.5   5.7   6.9  1.77
0205                 51-80 AVERAGE   400   251   171    68    10     0     0     0     0    23   180   381  1485
0205                       STD DEV   7.3   7.5   5.6   3.5   0.9   0.0   0.0   0.0   0.0   1.6   5.0   7.7  1.75
0205                 61-90 AVERAGE   387   237   160    64     9     0     0     0     0    24   172   385  1437
0205                       STD DEV   7.8   6.1   5.8   3.9   0.7   0.0   0.0   0.0   0.0   1.6   4.6   7.9  2.01
