010272895     3      1      1      0      0      0      0      0      0      0      0      0       5
010831895     3      0      1      0      0      0      0      0      0      0      0      0       4
014064895     4      4      1      0      0      0      0      0      0      0      0      0       9
015478895     0      1      0      0      0      0      0      0      0      0      0      0       1
015550895     1      0      0      0      0      0      0      0      0      0      0      0       1
015749895     4      4      1      0      0      0      0      0      0      0      0      1      10
018380895     1      1      0      0      0      0      0      0      0      0      0      0       2
022462895     0      0      0      0      0      0      0      0      0      0      0      0       0
022664895     1      1      1      0      0      0      0      0      0      0      1      2       6
023010895    48     47     57     23      5      0      0      0      0      6     27     40     253
026481895     0      0      0      0      0      0      0      0      0      0      0      0       0
027390895     2      1      0      0      0      0      0      0      0      0      0      1       4
027855895    16     15     19      6      0      0      0      0      0      2      9     15      82
028820895     1      1      0      0      0      0      0      0      0      0      0      1       3
029439895     8      6      9      2      0      0      0      0      0      1      3     10      39
029660895     0      0      0      0      0      0      0      0      0      0      0      0       0
032300895     5      2      1      0      0      0      0      0      0      0      0      0       8
032444895     8      8      1      0      0      0      0      0      0      0      2      5      24
032574895     9      7      2      0      0      0      0      0      0      0      2      3      23
033165895    14     12      6      2      0      0      0      0      0      0      4      6      44
034248895     7      4      2      0      0      0      0      0      0      0      1      0      14
035320895     9      6      2      0      0      0      0      0      0      0      1      2      20
037048895     4      1      1      0      0      0      0      0      0      0      0      1       7
040192895     0      0      0      0      0      0      0      0      0      0      0      0       0
040442895     0      0      0      0      0      0      0      0      0      0      0      0       0
040609895     1      2      0      0      0      0      0      0      0      0      0      0       3
040822895    11      1      2      0      0      0      0      0      0      0      2      5      21
040897895    67     71     75     47     14      1      0      0      1      8     51     57     392
040927895     0      0      0      0      0      0      0      0      0      0      0      0       0
041194895     0      0      0      0      0      0      0      0      0      0      0      0       0
041424895     0      0      0      0      0      0      0      0      0      0      0      0       0
041733895     2      0      0      0      0      0      0      0      0      0      0      0       2
042147895     0      0      0      0      0      0      0      0      0      0      0      0       0
042257895     0      0      0      0      0      0      0      0      0      0      0      0       0
042910895     0      1      0      0      0      0      0      0      0      0      0      1       2
043120895     0      0      0      0      0      0      0      0      0      0      0      0       0
043257895     0      0      0      0      0      0      0      0      0      0      0      0       0
044223895     0      0      0      0      0      0      0      0      0      0      0      0       0
044749895     3      2      0      0      0      0      0      0      0      0      0      2       7
045085895     0      0      0      0      0      0      0      0      0      0      0      0       0
045114895     0      0      0      0      0      0      0      0      0      0      0      0       0
045115895     0      0      0      0      0      0      0      0      0      0      0      0       0
045738895     0      0      0      0      0      0      0      0      0      0      0      0       0
